singers,lyric,id,title
"Madihu, Mạc Mai Sương, Cường Lê, ",,c8909710-d6f4-4e84-a786-4f734ba8d806,Phút Giây Nghỉ Ngơi
"June Nguyễn, ","Bài hát: Tình Yêu Như Giọt Nước Rơi - June Nguyễn  Tình yêu như giọt nước rơi Từ hoa rơi thấm mắt môi Tình ái nửa vời nghe đâu thấy mặt trời Nhìn đâu cũng phôi phai mà thôi Mà thôi, bên này xót đau Mình không không biết giữ nhau Thì những bội bạc nghe cũng nát mòn rồi Đời cơm áo xô anh tả tơi  Từng yêu thầm hay thất vọng Hay là chưa đến tầm Để ta ao ước có đôi Hôn nụ hôn phớt lạnh Sẽ qua thôi đau đớn bây giờ Tình là cay đắng thôi mà  Sau giấc mơ em có còn ai? Sau bão dông chỉ thấy tả tơi Sau nỗi đau là những lời trách hận  Trong mùa yêu gió đầy Không chờ nhau phút này Thì mai sau sẽ tiếc thôi Em thì em đã lạnh Gối chăn khuya chưa bén hơi tình Để mặc em khóc thôi đành. ",909a2c95-43d5-4351-a833-166cf7bd365d,Tình Yêu Như Giọt Nước Rơi
"Nabee, ","[Mel:] Và dòng thư tay em gửi trao anh ngày nào Giờ còn lại hư vô em gửi anh đây lời chào Mà nhìn người đi vội mình làm gì nên tội Tại sao lại cách xa còn yêu như thế mà Để lệ hoen mi khi mùa xuân đang thầm thì Nhìn người mà ra đi anh chẳng níu kéo điều gì Mà nghe sao đáng thương nhìn nhau như cố hương Tìm em ở bốn phương vì say nên vấn vương Em ơi vô tình dù tình mình gặp không may Em xa nơi này để giọt lệ ở bên đây Bầu trời giờ hắt hiu nhìn về nơi đó đây Ngoài trời thì có mây chỉ còn lại là đắng cay Thương cha thương mẹ để đành lòng mà quay lưng 25 âm lịch nhìn người cười mà rưng rưng Bên kia là pháo hoa rộn ràng người đến xem Họ hàng mừng kết duyên còn phần mình là hết duyên  [Rap 1:] Ohh Anh như kẻ lạc còn tâm tối giữa rừng thông Nơi cánh chim nhỏ lạc đàn tìm bến đỗ để ngừng trông Anh là 1 con đom đóm mắt anh sáng đến xoay vòng Gieo cho anh cả 1 mầm sống nhưng chẳng chịu công vun trồng Vì lúc ấy ta còn trẻ nên đời bạc và mưu sinh Anh chưa học hết lớp 10 người ta gọi là lưu linh Anh gắn bó với sông nước và cảnh vật này hữu tình Còn người ta cho em áo lụa hỏi tại sao chẳng phụ mình  [Mel:] Tình yêu ơi bình yên ơi Về đây đi để anh ôm để gió cuốn đêm nay ai đưa về nhà Để gió vang lên câu tình ca Để lệ hoen mi khi mùa xuân đang thầm thì Nhìn người mà ra đi anh chẳng níu kéo điều gì Mà nghe sao đáng thương nhìn nhau như cố hương Tìm em ở bốn phương vì say nên vấn vương Hết rồi cuối cùng nắng thì cũng đã ngã vàng Bên người nhân tình em phải thương bản thân mình  [Rap 2:] Buồn lắm phải không giã tràng lấp biển Đông Biết người cũng chả trông nên thôi câu chuyện thả ra sông Nhưng nếu anh say như thế này thì ai xem Người ta sẽ nói anh tệ với những thứ mà em đem Vì thế nên anh phải sống như cái cách anh từng mơ Dù cho bản thân này hóa đá nhưng trái tim chẳng ngừng thở Và ba của anh là lính má anh từng làm cán bộ Anh không cho phép mình khóc xe có hư cũng ráng độ Đời người là kiếp lãng du, anh chẳng may làm lữ khách Đi với nhau cả 1 hành trình giờ có xa chẳng nỡ trách Em ước là đời của em bình yên Chẳng buồn phiền như người ta Mà giờ ra đây mà xem có người đang lên kiệu hoa Và rồi sẽ tốt nhưng mà ở nơi khác chẳng còn bận lòng như ở đây Tình yêu của anh thì có đủ mùi vị nhưng mà chẳng ngọt như ở tây  [Mel:] Nà na na na (xN) Để lệ hoen mi khi mùa xuân đang thầm thì Nhìn người mà ra đi anh chẳng níu kéo điều gì Mà nghe sao đáng thương nhìn nhau như cố hương Tìm em ở bốn phương vì say nên vấn vương ",442dfc26-07ad-4507-abc7-5f6f494c5703,Hồng Nhan Cover
"Min Min, Fanny, ",,2794a9db-b223-45f7-92e9-4cf779c35af9,Hôm Nay Anh Đang Làm Gì? (Acoustic Version)
"Min Min, ",,2be3ff1d-0e7b-4dce-871c-54a623b05545,Triệu Lý Do Cover
"Edward Dương Nguyễn, ",,bd65e8c2-ec99-4eb6-b300-bd0f6b1b08f8,999 Đoá Hồng (Acoustic Cover)
"Quang Mask, ",,65c365b5-de75-484c-8348-e41f75cf4e2b,Thỏa Hiệp Với Cô Đơn
"Vi Tiểu Bảo, ",,993557cb-83e3-4959-8ea9-0b194c0da7ad,Chẳng Gì Đẹp Đẽ Trên Đời Mãi Cover
"Jang Mi, ",Bài hát: Ừ Có Anh Đây - Jang Mi  Anh chàng ôm gối nằm Nghĩ suy về cô gái Anh thầm yêu cô ấy Cũng lâu lắm rồi nhưng chưa thành đôi  Nhiều lần anh nằm mơ thấy nàng Nắm tay đi bên người khác Giật mình ra mồ hôi ướt đẫm Cứ như thế này sống sao bây giờ  Anh chàng cũng mấy lần Nói *** ba câu lại thôi Chấp nhận làm chàng trai Đóng vai anh hai  Để gần cô gái Và giờ anh lại ôm gối nằm Nghĩ suy về cô ấy Thôi thầm yêu mãi mãi  Có khi vẫn hơn bị chối từ Rồi khi em khóc ừ có anh đây Một khi vấp ngã ừ có anh đây Rồi khi em muốn có ai bên cạnh  Để em khóc thật lớn để vơi nỗi buồn Cánh tay anh này Trái tim anh này Ừ có anh đây  Ôi mùa mưa tới rồi Chàng trai vẫn nằm ôm gối Cô nàng bên anh trai Có thêm đôi vai  Dựa vào êm ái Một ngày kia người ta thấy nàng Sánh đôi đi bên người khác Chàng lặng nghe mồ hôi ướt đẫm  Cứ như thế này sống sao bây giờ Anh chàng ôm đóa hồng Bước qua nhà cô gái Thôi thì liều một phen  Nói ra một lần không còn hối tiếc Và giờ đây tận mắt thấy nàng Nắm tay hôn môi người khác Họ bên nhau thì thầm với nhau  Chính là những điều Anh muốn nói với nàng Rồi khi em khóc ừ có anh đây Một khi vấp ngã ừ có anh đây  Rồi khi em muốn có ai bên cạnh Để em khóc thật lớn để vơi nỗi buồn Cánh tay anh này Trái tim anh này Ừcó anh đây  Qua mùa mưa mất rồi Chẳng ai thấy chàng trai ấy Cô nàng chẳng mấy chốc Đã đi theo chồng ngôi nhà bỏ không  Chẳng lâu sau người ta tới tìm Để đưa cô một lá thư Nhưng chẳng tìm được cô Lá thư trả về trên ban thờ chàng  Bao người tới tiễn chàng Chỉ không thấy mình cô gái Cô chẳng hề hay biết Đã có một người yêu mình đến thế  Mở bao thư người ta thấy chàng Viết *** ba câu gửi cô Vậy là chàng trai đành lòng nhắm mắt Lá thư cuối cùng nói thay lời chàng  Cần lau nước mắt ừ có anh đây Chùn chân mỏi gối ừ có anh đây Một ngày em có bước đi theo người Chẳng cần anh ở bên sẻ chia ngọt bùi Cánh tay anh này trái tim anh này Ừ có anh đây ,7afeafda-26ea-4599-b889-039f3388bfc9,Ừ Có Anh Đây Cover
"Soobin Hoàng Sơn, ",,450cca99-e3ac-4426-80c0-b56a3be48898,Phía Sau Một Cô Gái (Live)
"Phương Thanh, ","Anh đã về với những ngôi sao chẳng biết còn gặp nhau kiếp nào Dù ngàn đời ngàn kiếp trôi mau nguyện vẫn mãi là anh em Ngày hội ngộ rồi sẽ nhanh thôi anh và tôi lại tương phùng Mặt trời sẽ xua tan đường trần bi ai  Tôi nghe trong hương khói có tiếng anh đang cười Và thì thầm đừng khóc cho anh, đừng khóc mà Anh em hãy bước tiếp vì ánh mắt anh luôn nhìn theo Hẹn gặp lại ở nơi bên kia cầu vòng  Sẽ giữ mãi nhớ mãi những ngày tháng xưa anh em ta còn nhau Chia nhau tô cơm manh áo cho dù khổ cùng Dù mai âm dương chia cách đôi đường Thì mai anh em ta luôn nhớ một điều Rồi kiếp sau sẽ lại gặp nhau  ",2087e0bd-a0d1-4ee3-a42b-9cb0b5cb32e6,Hẹn Gặp Lại Anh (Chị Mười Ba OST)
"Thịnh Suy, ",,15f4badf-5107-48db-8f20-d804ef259468,MĐX Demo
"Kiun Gia Tuấn, ",Bài hát: Nơi Mình Dừng Chân Cover - Kiun Gia Tuấn  Sao em lại lỡ yêu một người như anh Người làm anh khóc muộn phiền thâu đêm Sao ta lại lỡ trao từng ngày bên nhau Để giờ tan vỡ sự thật càng thêm đau  Từ sâu trong đôi mắt anh là nỗi đau vô bờ Khi câu chuyện mình kết thúc quá bất ngờ Anh không muốn dối lừa bản thân mình hơn nữa Nên anh sẽ bước đi thật xa  Đừng níu kéo phút giây này Đừng tiếc nuối đến vậy Niềm tin đã vỡ tan rồi Nên mình đành buông tay  Thà đau đớn gấp trăm lần Còn hơn làm anh khóc một lần Lời sau cuối đến bất tận Nơi tình mình dừng chân  Thật lòng xin lỗi Thật lòng xin lỗi em Từ sâu trong đôi mắt em là nỗi đau vô bờ Khi câu chuyện mình kết thúc quá bất ngờ  Anh không muốn dối lừa bản thân mình hơn nữa Nên anh sẽ bước đi thật xa Đừng níu kéo phút giây này Đừng tiếc nuối đến vậy  Niềm tin đã vỡ tan rồi Nên mình đành buông tay Thà đau đớn gấp trăm lần còn hơn làm anh khóc một lần Lời sau cuối đến bất tận  Nơi tình mình dừng chân Thật lòng xin lỗi Thật lòng xin lỗi em Đừng níu kéo phút giây này đừng tiếc nuối đến vậy  Niềm tin đã vỡ tan rồi nên mình đành buông tay Thà đau đớn gấp trăm lần còn hơn làm em khóc một lần Lời sau cuối đến bất tận Nơi tình mình dừng chân  Thật lòng xin lỗi Thật lòng xin lỗi em Thật lòng xin lỗi Thật lòng xin lỗi em ,839e7950-2169-4efe-b4f5-fd0289fa60a9,Nơi Mình Dừng Chân Cover
"Võ Ê Vo, ","Bài hát: Yêu Là Khi - Võ Ê Vo  Yêu là khi nhìn nhau thẹn thùng Yêu là khi ngại ngùng không nói. Là bối rối lần đầu. Được nắm tay của người mình yêu  Yêu là khi giận hờn vui vơ Là nhớ lắm nhưng lại giả vờ. Ngồi kế bên im lặng nhìn nhau. Lâu thật lâu.  Chu la chu la Anh là nắng bên đời em Chu la chu la Là gió đi cùng em đến nơi chân trời. Là cơn mưa xoa dịu lòng em.  [ĐK:] Tình yêu của em được viết tắt là anh. Nụ cười rạng rỡ đôi bàn tay ấm êm. Có anh trong đời em bớt đi mệt nhoài Bộn bề cuộc sống. Anh ơi anh biết không  Tình yêu của em đơn giản như vậy thôi. Là cùng anh đi hết bão tố trong cuộc đời Trái tim em thuộc về anh. Mỗi riêng mình anh, mà thôi. ",ecdfa538-690f-42a4-9ebc-dfe21e74ceda,Yêu Là Khi
"Min Min, ","All my ex’s hate me And I hate them back And it’s all because of me And it’s all because of me.  Anh xin được dùng bài nhạc này gửi những người yêu cũ Rằng là nếu bây giờ em đang yên vui cùng người yêu mới Anh cầu chúc em có những thứ không thể tìm thấy được từ nơi anh Và ngày anh nhận được thiệp đám cưới từ em nó sẽ tới nhanh  Chúc em có thật nhiều bữa sáng trên giường ngủ Chúc em luôn chọn được cho mình 1 lối đi khác trên đường cũ Chúc em có 1 gia đình nhỏ mang lại niềm vui cho em Và những đứa con có đôi mắt biếc và nụ cười tươi như em  Yeah thật lòng đó, anh cảm thấy tự hào về em Nhìn em xem, sự thành công biết bao người thèm Em đã thoát khỏi những con quỷ, anh vô tình san sớt Dù anh biết em không hề trách, và em đã nói là tình nguyện mang bớt  Chúc em vui, chúc em có thật nhiều may mắn Chúc cho tất cả những ván bài chia đến tay em đều là cây thắng Và anh biết, những lời này đến từ anh là sự ngạc nhiên Nhưng có người nói hạnh phúc là khi ta đổi hận thù để nhận bình yên  All my ex’s hate me And I hate them back And it’s all because of me And it’s all because of me.  Anh xin được dùng bài nhạc này gửi những người yêu cũ Rằng là nếu em vẫn chưa thể yên ấm bên người yêu mới Anh cầu mong em sẽ tha thứ những điều ngược đãi mà anh đã làm Và, có 1 người tình nguyện vì em mà làm những điều mà anh chả ***  Anh biết là anh đã hứa, không để em nước mắt dâng tràn Có lẽ tín dụng duy nhất anh có là khi nó nằm trong thẻ ngân hàng Anh ước 1 người nào đó, khiến con tim em hân hoan Và họ sẽ mang được đến cho em những điều mà em luôn xứng đáng  Mong em khác, không đem những vết thương này theo mãi sau Anh xin lấy lại những câu nói khi cãi nhau Em cần biết, khi đau lòng thì anh mới buông lời ác Thật buồn cười, kẻ tổn thương lại muốn tổn thương người khác  Right? Nhưng mà, đó là Bảo, right? Luôn làm lỗi, và lấy lý do là không hoàn hảo, right? Khổng Tử nói là “với trả thù, luôn phải đào 2 mồ chôn” Có lẽ vì thế gần đây anh có cảm giác mình không chỗ trốn  Because nếu ta quay về như lúc xưa ngày còn bên nhau Thì chớ buông ra vài câu nói làm tim em thêm đau Bước trên con đường nay đã không còn anh chung lối Xóa đi thôi, nhẹ nhàng cuốn trôi ",b4c119e3-b782-4dda-acca-260dffeba57f,Ex's Hate Me Cover
"Thanh Thanh, ",,6ec1eb4e-7973-4699-a328-4d7e012d1101,Anh Đang Ở Đâu Đấy Cover
"Thái Đinh, ",,aadffbc4-3a75-467b-bce0-bece66c9390e,Đi Qua Mùa Hạ (Live)
"Thanh Hưng Idol, ",Bài hát: Đúng Người Đúng Thời Điểm - Thanh Hưng  Hôm nay em nói em cần đôi tay Ôm lấy em và dắt em đến những chốn yêu xa ngàn mây Hôm nay tạm ngưng hết những âu lo thường ngày Chỉ cần em ngồi sau cùng anh ta đi đến đâu cũng được  Nếu như một ngày anh không giống như em từng trông mong Chẳng ôm được thế giới liệu em có yêu không Vì anh ôm được mỗi trái tim thật nhỏ bé của người anh yêu Có em thật ấm áp như một bài hát anh phiêu  Mình giữ nhau thật chắc nhé nếu đi ta cùng đi Mọi bão giông đếu qua khi con tim cùng theo lí trí Giờ gió đông lạnh giá lắm cứ yêu tâm còn anh và nắng vàng Cùng sưởi ấm để em cảm thấy yêu thương nhiều hơn  Việc của em là yêu anh có mưa giông thì để anh lo Chẳng hứa xua được mây đen nhưng bình yên khi bên anh Tìm thấy em người anh yêu lúc yêu thương tựa như nắng cuối chiều Từ nay em sẽ làm cuộc sống tốt hơn bao điều ,51118ecf-9c84-4365-a0f4-5425d91c564e,Đúng Người Đúng Thời Điểm
"Phú Lê, ","Bài hát: Muộn - Phú Lê  Năm mười tám, khi em còn chưa biết yêu. Đã theo chồng về làm dâu nơi xứ xa. Dòng đời trôi mãi cứ ngỡ thế thôi Bỗng một ngày, tình yêu tìm đến.  Em nhận ra bao năm mình không biết yêu Sống u buồn từng ngày cô đơn héo khô Giờ người đã đến em yêu đắm say. Ôi tình đời vì sao ngang trái?  Hạnh phúc đó sao đến quá muộn màng với em Giờ đây em mới biết những ngọt ngào trong tình yêu Thì đớn đau thêm nhiều vì tình trái ngang Thời gian ơi, xin hãy ngừng trôi.  Để cho em được yêu yêu một lần đắm say Để quên đi cay đắng giữa cuộc đời mang đến em Để cố quên đi rằng đời em thế thôi Và tình yêu đã đến giờ đây quá muộn màng ",07b26a1a-586b-4b07-9311-fba5ffa49726,Muộn
"Kiun Gia Tuấn, ",,ab7202cc-3b28-4f53-8aa5-25bb2a1a6ab3,Đúng Người Đúng Thời Điểm Cover
"Thái Đinh, ",,fc5856be-acb1-40b2-a5b1-f396aeaca238,Em Có Còn Dùng Số Này Không Live
"T.R.I, Rickie T, ","Bài hát: Nhớ Đến Em - T.R.I, Rickie T  Đã bao lâu mà ta chẳng nói với nhau câu gì Chẳng biết em giờ đang bên ai hay có ai chờ Ngồi cạnh bên em mỗi đêm như lúc xưa, ta vẫn hay từng Góc phố kia giờ em có tới khi em thấy buồn  Đường vắng hôm nay cũng chẳng ai lê bước chân nhẹ qua Từng cái ôm vẫn chưa thể mờ Vì còn nhớ em Còn nhớ đến nhau  Còn nghĩ đến nhau Sao giờ đây anh thấy mình không ai kế bên mỗi khi đông sắp đến gần, nhưng lại chẳng ai biết được Rằng mỗi tối, anh vẫn thường ngồi mong ngóng em Dù đã quá xa, chẳng còn với lấy nhau, như lúc ban đầu nữa đâu người ơi  Chỉ còn những mong nhớ mỗi đêm dài, Nên đừng tiếc nói câu yêu thương khi còn bên nhau Em bên ai mới chưa Có ấm khi đông về  Con phố xưa vẫn thưa Anh không ai gần kề Chìm trong mơ Một ngày em sẽ quay trở về  Xa bao lâu mà anh vẫn chẳng thể quên một người Xót xa nhau vì ta yêu nhau có nhau dễ dàng Rồi mất nhau lỡ làng Chẳng biết sao đành ôm tâm tư vào nỗi nhớ  [Bridge:] Anh đã cố nhưng không thể ngăn được bước chân Của em đi về theo 1 ai khác ",3c4bb84e-21be-4b9d-afc5-f8a4e1167510,Nhớ Đến Em
"Gia Huy Singer, Trường Vũ Nguyễn, ","Mỗi khi đêm về, lòng tôi thấy đau rã rời Chỉ khi khổ đau mới nhận ra ai quan tâm tới Một người mình yêu không yêu, một người đang yêu tôi Tôi đành tâm bỏ rơi.  Dẫu trái tim có lần nhắn nhủ phải buông nhưng vẫn không buông Đã có người cạnh bên quan tâm nhưng không có cùng cảm xúc Nên khổ đau cả hai, yêu trái ngang là sai bên ai là đúng  [ĐK:] Một người yêu cứ yêu mãi dẫu biết sai vẫn chẳng phôi phai Một người thì đang bên ai hai trái tim không cùng chung lối Duyên số do ông trời thì cũng đành phải chấp nhận thôi Mỗi người mỗi nơi  Cứ như một trò chơi làm trái tim nát tan tơi bời Để người tôi không yêu đang khổ tâm gấp trăm lần tôi Hỡi thế gian hiểu cho tôi chỉ cần biết cái lý do Duyên mình trái ngang ",b8d46373-c9d6-4b83-8c75-3d8ad0a6490b,Duyên Mình Trái Ngang Cover
"Nhi Nhi, ","Bài hát: Em Đã Thấy Anh Cùng Người Ấy Cover - Nhi Nhi  Và em đã thấy Anh cùng người ấy Làm điều gì đêm ấy Em muốn biết anh thấy thế nào Có như khi hôn em?  Dù em cố gắng, trấn an mọi thứ Mọi chuyện rồi sẽ qua Nhưng đâu biết có còn nguyên vẹn Như khi anh bước đi  Và em đã thấy Anh cùng người ấy Làm điều gì phía sau Em khóc như vậy Đau như vậy Anh đâu biết đâu  Và em đã thấy Người đang đổi thay Chính anh ngay lúc này Nếu hết yêu rồi, cứ buông tay Sao anh lại làm như thế này  Là cô ấy tốt hơn Hay những thứ anh cần Chẳng còn xuất phát từ em Chẳng còn như lời anh hứa  Và em đã thấy Anh cùng người ấy Làm điều gì phía sau Em khóc như vậy Đau như vậy Anh đâu biết đâu  Và em đã thấy Người đang đổi thay Chính anh ngay lúc này Nếu hết yêu rồi, cứ buông tay Sao anh lại như thế  Nếu đến cuối em chẳng biết Mọi chuyện cứ thế êm đẹp Liệu rằng anh có biết dừng lại Liệu anh có giật mình nhớ ra  Em vẫn đứng đấy Vẫn luôn chờ anh Dù điều gì xảy ra Khiến em khóc như vậy, đau đến thế Sao vẫn mong nhớ Và em đã thấy, cô ấy đến nơi Có anh đang đứng đợi Nếu hết yêu rồi, cứ buông tay Sao anh lại làm như thế này  ",fd726c8f-cdd9-49f9-8833-ac95b4614b97,Em Đã Thấy Anh Cùng Người Ấy Cover
"Soo Bin, ","Đường vào tim em ôi băng giá Trời mùa đông mây vẫn hay đi về Vẫn mưa, mưa rơi trên đường thầm thì Vì đâu mưa em không đến  Đường vào tim em mây giăng kín Bàn chân anh trên lối đi không thành Những đêm khuya mưa buồn một mình Có khi cho ta quên cuộc tình.  [ĐK:] Từng cơn mưa hắt hiu bên ngoài song thưa Lắm khi mưa làm cho ta nhớ mãi ngày qua. Nhớ con phố xưa vẫn âm thầm đợi chờ Nhớ đôi vai ngoan em sợ trời mưa gió.  Từng ngày ta vẫn đưa em về qua phố Vẫn trên cao trời mưa lũ, vẫn tiếng buồn xưa Ôi bàn tay ai đã dắt em chiều nay?  Đường vào tim em bao cơn sóng Để tình anh xa bến xuân hoa mộng Trái tim em muôn đời lạnh lùng Hỡi ơi, trái tim mùa đông. ",a595e198-a8b8-4899-92f7-a8a6c85dd1ac,Người Tình Mùa Đông Cover
"ST Sơn Thạch, ",,24d0b068-6dfe-427a-95a7-608baf155dbb,Ký Ức Vỡ Đôi (Tìm Vợ Cho Bà OST)
"Han Sara, ",,b90300aa-b9e6-4106-8437-d71df49787e9,Con Gái Khi Yêu
"Dig DiDzay, Nguyễn Đăng Nha, ",,95e9d8dd-58c2-4f5a-ae48-31af8977d0fe,LK Muộn Màng Là Từ Lúc - Nếu Anh Đi - Biết Khi Nào Gặp Lại Cover
"Hoa Vinh, ","Gió mang làn mây cuốn trôi về đâu, gió ơi đừng xa chốn đây Gió như là em, thổi mát lòng anh, gió ơi đừng xa nhé em Tình yêu anh trao về em nguyện như mây gió kia, cho dù qua muôn ngàn năm vẫn thế. Dù ngày sau ra làm sao tình yêu không đổi thay, ta cùng nhau vai kề vai suốt kiếp  [Chorus] Và nếu như anh được làm mây bay cùng với gió dìu nhau đến nơi tận cuối chân trời Ngày tháng bên nhau không rời xa đâu, dù phong ba cầm tay nhau vượt lên trên ngúc ngàn Đừng để đôi ta phải rời xa nhau, đừng rẽ lối vì anh chỉ muốn yêu mãi một người Hãy để cho anh được gần bên em và cùng sánh bước tình yêu ta sẽ không xa cách rời Là gió cùng với mây  [Ver 2] Tình yêu anh trao về em nguyện như mây gió kia, cho dù qua muôn ngàn năm vẫn thế Dù ngày sau ra làm sao tình yêu không đổi thay, ta cùng nhau vai kề vai suốt kiếp  [Chorus] Và nếu như anh được làm mây bay cùng với gió dìu nhau đến nơi tận cuối chân trời Ngày tháng bên nhau không rời xa đâu, dù phong ba cầm tay nhau vượt lên trên ngút ngàn Đừng để đôi ta phải rời xa nhau, đừng rẽ lối vì anh chỉ muốn yêu mãi một người Hãy để cho anh được gần bên em và cùng sánh bước tình yêu ta sẽ không xa cách rời  Và nếu như anh được làm mây bay cùng với gió dìu nhau đến nơi tận cuối chân trời Ngày tháng bên nhau không rời xa đâu, dù phong ba cầm tay nhau vượt lên trên ngút ngàn Đừng để đôi ta phải rời xa nhau, đừng rẽ lối vì anh chỉ muốn yêu mãi một người Hãy để cho anh được gần bên em và cùng sánh bước tình yêu ta sẽ không xa cách rời Là gió cùng với mây ",5f218f9d-f5ca-44f6-b8e7-58cc7d34adcc,Như Gió Với Mây Cover
"Đăng Minh, ",,5012b21e-0c2d-45b3-9bdc-5d91720a2c00,Gọi Tên Ngày Mới Remix
"Thanh Trúc, ",,93812eba-6040-419c-ad63-90d4c008a167,Yêu Thương Mong Manh
"Đạt G, ",,d277b7b2-a5ba-478a-a8c4-07ec7a15ffad,Tao Buồn Live
"Ôn Vĩnh Quang, Ricky Star, ",,af03f7cb-b097-474c-bb61-f68a828f743f,Đi Tìm Tình Yêu (Gạo Nếp Gạo Tẻ OST)
"Nguyên Hà, ","Bài hát: Có Lúc - Nguyên Hà  Có lúc buồn rầu đến run người Có lúc ngồi cười rất tươi Nghe như đời không trôi nữa Hay đi quá mau  Có lúc nằm dài ngó lên trời Kìa mây ơi làm sao ta với Nếu bùi ngùi cũng qua một ngày Thôi đâu cần học đắm say  Niềm đau riêng giấu để vui chung Ai ngờ cơn đau thêm lớn rộng Thầm vườn xưa nhớ ra tàn mùa Đâu còn cành hoa hôm trước  Có lúc gục đầu xuống tay mình Đếm những giọt lệ đã khô Khi trên trần gian ta sống Dường như quá lâu thành buồn  Cố giữ lòng đầy đến bao giờ Có những buồn phiền đã khô Nghe như ngày qua không hết Sao đêm thấy vui  Cố giữ lòng thành hiến dâng đời Mà trăm năm vụt qua nhanh lắm Có hẹn hò, có vui tràn bờ Quay đi ngoảnh lại đã tan  Rồi ra sao lúc lìa chiêm bao Ai gọi một câu không đáp lại Khi người *** cũng như người lạ Quay về không hơn đi xa  Cố giữ tình dài đến khi nào Nhắm mắt lìa đời mới thôi Tuy không cần nhau đi nữa Thì xin giữ tình ngọt ngào ",f3b9d437-6d04-4f55-a036-91e23face3a0,Có Lúc
"Tuấn Anh, ",,81c7065a-b7a2-49d3-85ff-3df24c4bb0d8,Khi Con Khóc
"Bằng Kiều, Anh Khang, ","Bài hát: Người Hãy Quên Anh Đi Cover - Bằng Kiều, Anh Khang  Người yêu hỡi, dù gì cũng xa nhau rồi Ngày nào chiếc hôn bao đêm rã rời Giờ đã hết rồi, chẳng còn hơi ấm trên đầu môi  Người yêu hỡi, giờ đây tiếng yêu phai phôi Chỉ còn những đêm cô đơn rối bời Giọt nước mắt rơi, lắng nghe dòng thời gian trôi  [ĐK:] Người hãy quên anh đi, và đừng yêu anh nữa Nếu anh không còn gì để vương vấn Người hãy quên anh đi, đừng chờ mong chi nữa Tiếc thương gì cho lòng thêm xót xa  Vì tình yêu này sẽ chẳng lâu bền Vậy coi như mình kết thúc êm đềm Tình yêu như là gió thoảng qua thềm Người hãy quên anh đi  Từng lời hứa hẹn thề có nhau trọn đời Ngày xưa sánh đôi vô tư giữa đời Chẳng hề nghĩ ngợi, chỉ cần hai chúng ta mà thôi  Để giờ đây lòng đớn đau khi ai đổi thay Lời hứa xưa kia tan theo khói mây Mình anh chốn đây, một mình ôm bao đắng cay  ",22947cb2-27ce-45ab-b61f-237d964511c5,Người Hãy Quên Anh Đi Cover
"The Wings, ","Em ơi mình đã yêu nhau được mấy tháng rồi? Em ơi mình đã qua bao nhiêu sóng gió trên đời? Có mấy đêm anh thức khuya đọc những lá thư em trao đến anh Em ơi mình đã xa nhau hơn cả tuần rồi!  Đây là valentine đầu tiên, anh và em có nhau, yêu nhau Sao em không ở đây bên anh lúc này Đây cà phê nhớ em, Đây hàng me nhớ em, Đây Đông Du nhớ em bên anh mỗi khi tan ca Anh mong sao ngày chóng qua  Em ơi một ngày em nói yêu anh bao nhiêu lần? Em ơi một tuần gặp nhau bao nhiêu là vừa? Có lúc ta hay giận hờn vu vơ Anh chẳng nói còn em lặng im Em ơi, mình đã hiểu nhau đến bao nhiêu rồi? Đây là valentine đầu tiên, anh và em có nhau, yêu nhau Sao em không ở đây bên anh ngay lúc này Đây Sài Gòn nhớ em Đây mình anh lái xe vòng vòng Đây hoàng hôn ghé thăm nơi góc phố riêng đôi ta Anh mong sao ngày chóng qua  Em ơi dù mai sau có gió mưa xô nghiêng vào đầu Em ơi em nhớ nắm tay anh qua thương đau Em ơi lòng này yêu em Chỉ có hàng me mới hiểu lòng anh Em ơi hãy đừng hoài nghi vì trái tim anh ngu si Anh mong mình luôn có đôi ",65f43679-05ca-4d2a-80f2-e8d1b10041b4,Em Ơi
